RESTPRICE	101
Date	Price
2022102920	109.80
2022102921	103.67
2022102922	97.14
2022102923	103.09
2022103000	100.94
2022103001	100.67
2022103002	100.34
2022103003	98.42
2022103004	98.57
2022103005	99.09
2022103006	100.89
2022103007	109.94
2022103008	113.23
2022103009	105.26
2022103010	103.00
2022103011	103.14
2022103012	103.10
2022103013	105.82
2022103014	110.12
2022103015	125.40
2022103016	139.76
2022103017	155.85
2022103018	170.05
2022103019	164.68
2022103020	147.23
2022103021	138.83
2022103022	126.88
2022103023	109.16
2022103100	129.26
2022103101	118.98
2022103102	116.21
2022103103	114.50
2022103104	114.96
2022103105	123.59
2022103106	144.68
2022103107	166.24
2022103108	167.54
2022103109	153.47
2022103110	143.51
2022103111	142.11
2022103112	142.12
2022103113	146.13
2022103114	155.18
2022103115	168.68
2022103116	172.20
2022103117	181.39
2022103118	182.13
2022103119	168.01
2022103120	147.15
2022103121	136.93
2022103122	120.40
2022103123	103.86
2022110100	85.81
2022110101	81.41
2022110102	58.67
2022110103	39.28
2022110104	41.16
2022110105	56.32
2022110106	61.81
2022110107	86.34
2022110108	90.24
2022110109	72.66
2022110110	61.25
2022110111	52.09
2022110112	41.16
2022110113	43.93
2022110114	77.89
2022110115	82.48
2022110116	92.49
2022110117	115.21
2022110118	125.50
2022110119	105.20
2022110120	89.57
2022110121	75.88
2022110122	74.01
2022110123	29.48
2022110200	55.95
2022110201	25.54
2022110202	18.27
2022110203	15.99
2022110204	21.19
2022110205	31.55
2022110206	71.21
2022110207	99.01
2022110208	98.94
2022110209	77.35
2022110210	54.58
2022110211	44.76
2022110212	46.08
2022110213	56.04
2022110214	75.19
2022110215	91.33
2022110216	99.67
2022110217	141.78
2022110218	138.62
2022110219	103.30
2022110220	93.74
2022110221	82.64
2022110222	87.52
2022110223	77.90
2022110300	68.47
2022110301	47.46
2022110302	39.89
2022110303	41.18
2022110304	43.50
2022110305	52.75
2022110306	77.84
2022110307	89.31
2022110308	86.07
2022110309	92.06
2022110310	93.44
2022110311	105.05
2022110312	103.07
2022110313	109.45
2022110314	109.55
2022110315	105.41
2022110316	110.55
2022110317	118.67
2022110318	109.75
2022110319	98.20
2022110320	95.32
2022110321	94.54
2022110322	98.36
2022110323	86.03
2022110400	41.36
2022110401	49.16
2022110402	47.94
2022110403	48.29
2022110404	49.57
2022110405	51.11
2022110406	70.73
2022110407	96.97
